1Starting!
19553,16.50,2.00,2.00,-2.00,-2.00,620
19592,16.50,2.00,2.00,-2.00,-2.00,621
19632,16.50,0.00,2.00,1.00,-1.00,623
19670,16.50,0.00,2.00,1.00,-1.00,625
19708,16.50,0.00,2.00,1.00,-1.00,627
19794,17.60,2.00,1.00,0.00,1.00,628
19798,17.60,2.00,1.00,0.00,1.00,629
19822,17.60,2.00,1.00,0.00,1.00,630
19859,17.60,2.00,1.00,0.00,1.00,631
19897,17.60,3.00,0.00,0.00,3.00,632
19934,17.60,3.00,0.00,0.00,3.00,633
19972,16.50,3.00,-1.00,0.00,4.00,635
20011,16.50,3.00,-1.00,0.00,4.00,637
20132,17.60,3.00,1.00,0.00,2.00,638
20134,17.60,3.00,1.00,0.00,2.00,639
20141,17.60,3.00,1.00,0.00,2.00,640
20178,17.60,3.00,1.00,0.00,2.00,641
20215,17.60,3.00,1.00,0.00,2.00,642
20253,16.50,1.00,2.00,0.00,-1.00,643
20291,16.50,1.00,2.00,0.00,-1.00,644
20330,16.50,1.00,-1.00,0.00,2.00,646
20369,16.50,1.00,-1.00,0.00,2.00,648
20469,16.50,2.00,0.00,0.00,2.00,649
20472,16.50,2.00,0.00,0.00,2.00,650
20482,16.50,2.00,0.00,0.00,2.00,651
20519,16.50,2.00,0.00,0.00,2.00,652
20556,17.60,2.00,1.00,0.00,1.00,653
20594,17.60,2.00,1.00,0.00,1.00,654
20632,17.60,2.00,1.00,0.00,1.00,655
20669,17.60,4.00,0.00,1.00,5.00,657
20707,17.60,4.00,0.00,1.00,5.00,659
20807,16.50,3.00,1.00,0.00,2.00,660
20810,16.50,3.00,1.00,0.00,2.00,661
20818,16.50,3.00,1.00,0.00,2.00,662
20856,16.50,3.00,1.00,0.00,2.00,663
20894,17.60,3.00,-1.00,1.00,5.00,664
20932,17.60,3.00,-1.00,1.00,5.00,665
20971,17.60,3.00,-1.00,1.00,5.00,666
21009,17.60,3.00,1.00,0.00,2.00,668
21047,17.60,3.00,1.00,0.00,2.00,670
21145,16.50,3.00,1.00,1.00,3.00,671
21147,16.50,3.00,1.00,1.00,3.00,672
21159,16.50,3.00,1.00,1.00,3.00,673
21196,16.50,3.00,1.00,1.00,3.00,674
21234,16.50,2.00,1.00,0.00,1.00,675
21271,16.50,2.00,1.00,0.00,1.00,676
21309,16.50,2.00,1.00,0.00,1.00,677
21346,16.50,4.00,-2.00,1.00,7.00,679
21385,16.50,4.00,-2.00,1.00,7.00,681
21482,17.60,2.00,1.00,1.00,2.00,682
21485,17.60,2.00,1.00,1.00,2.00,683
21498,17.60,2.00,1.00,1.00,2.00,684
21535,17.60,2.00,1.00,1.00,2.00,685
21573,17.60,1.00,-1.00,0.00,2.00,686
21611,17.60,1.00,-1.00,0.00,2.00,687
21650,17.60,1.00,-1.00,0.00,2.00,688
21689,17.60,2.00,-2.00,0.00,4.00,690
